id_combinacion,numb_bees,max_itrs,p_f,limit,modification_rate,total_experimentos,experimentos_factibles,experimentos_no_factibles,tasa_factibilidad,fitness_count,fitness_mean,fitness_std,fitness_median,fitness_min,fitness_max,fitness_q25,fitness_q75,fitness_iqr,fitness_cv,tiempo_mean,tiempo_std,tiempo_median,tiempo_min,tiempo_max,tiempo_factibles_mean,tiempo_factibles_std,x1_mean,x1_std,x1_median,x1_min,x1_max,x2_mean,x2_std,x2_median,x2_min,x2_max,x3_mean,x3_std,x3_median,x3_min,x3_max,x4_mean,x4_std,x4_median,x4_min,x4_max,convergencia_mean,convergencia_std,convergencia_median,convergencia_min,convergencia_max,ranking_fitness,es_top_10_pct,es_top_20_pct
27,50,500,0.25,10,0.1,30,30,0,100.0,30,3.281132,0.520636,3.352224,2.308415,4.063308,2.942426,3.621658,0.679233,15.867573,3.249908,0.415028,3.430659,2.191123,3.510102,3.249908,0.415028,0.360523,0.151206,0.343306,0.141565,0.718678,3.805724,1.847713,3.490309,1.38686,9.24518,6.721588,1.496451,6.660125,4.27504,9.123905,0.530089,0.189533,0.484704,0.262913,0.966366,3.281132,0.520636,3.352224,2.308415,4.063308,167,False,False
162,450,100,0.25,10,0.1,30,30,0,100.0,30,3.303575,0.437864,3.269644,2.586845,4.176498,2.969603,3.686217,0.716614,13.254233,62.084226,1.693277,62.524408,55.848767,64.03739,62.084226,1.693277,0.31957,0.142979,0.263878,0.163541,0.665522,5.1473,2.383823,4.614297,1.734031,9.74821,7.446074,1.800234,7.744227,4.246836,9.943974,0.458636,0.189754,0.399776,0.229325,0.93987,3.303575,0.437864,3.269644,2.586845,4.176498,168,False,False
52,50,500,0.75,150,0.5,30,30,0,100.0,30,3.306899,0.486092,3.178462,2.490575,4.079205,2.905232,3.814962,0.909729,14.699334,3.220899,0.083123,3.229972,2.892018,3.379912,3.220899,0.083123,0.318621,0.101074,0.309482,0.158202,0.535457,3.968946,1.704095,3.733777,1.960077,9.424846,7.216112,1.172367,7.233733,5.145161,9.466186,0.486592,0.133767,0.479479,0.260881,0.754703,3.306899,0.486092,3.178462,2.490575,4.079205,169,False,False
69,50,1000,0.45,150,0.1,30,30,0,100.0,30,3.313867,0.46424,3.270294,2.333132,4.34852,2.958793,3.649845,0.691052,14.009007,6.623137,0.153792,6.70324,6.205567,6.844781,6.623137,0.153792,0.336929,0.113429,0.326461,0.137433,0.721323,4.46322,1.965369,4.108354,1.585898,9.271514,6.636254,1.179177,6.662832,4.18079,8.760154,0.508368,0.170433,0.469211,0.300267,0.9895,3.313867,0.46424,3.270294,2.333132,4.34852,170,False,False
165,450,100,0.25,50,0.1,30,30,0,100.0,30,3.323141,0.461747,3.288016,2.586845,4.749784,2.990303,3.650886,0.660583,13.894909,62.403435,0.403507,62.504436,61.073151,63.015245,62.403435,0.403507,0.312521,0.118287,0.27925,0.163541,0.598807,4.99203,2.014396,4.581947,2.030688,9.491474,7.348223,1.918718,7.78093,4.161078,9.943974,0.480478,0.218584,0.421324,0.229325,0.985423,3.323141,0.461747,3.288016,2.586845,4.749784,171,False,False
168,450,100,0.25,150,0.1,30,30,0,100.0,30,3.340486,0.474898,3.313712,2.586845,4.749784,2.990303,3.633158,0.642855,14.216432,62.588301,0.62992,62.459715,61.25782,64.754919,62.588301,0.62992,0.312936,0.11856,0.276072,0.163541,0.598807,4.974266,1.982421,4.5542,2.030688,9.491474,7.233303,2.001346,7.78093,4.161078,9.943974,0.496008,0.227952,0.421324,0.229325,0.985423,3.340486,0.474898,3.313712,2.586845,4.749784,172,False,False
39,50,500,0.45,50,0.1,30,30,0,100.0,30,3.346381,0.514299,3.320706,2.333132,4.406418,2.982367,3.638696,0.656329,15.368799,3.393948,0.080089,3.38892,3.149557,3.568858,3.393948,0.080089,0.336853,0.10888,0.310734,0.133852,0.638142,4.408445,1.623591,4.38768,1.98408,8.528399,6.526767,1.246459,6.283099,4.891578,9.977506,0.51233,0.133603,0.519306,0.312851,0.773967,3.346381,0.514299,3.320706,2.333132,4.406418,173,False,False
177,450,100,0.45,150,0.1,30,30,0,100.0,30,3.346805,0.497089,3.262501,2.586845,4.330183,2.969603,3.691422,0.721819,14.852653,62.344994,0.639788,62.173504,61.731506,65.110832,62.344994,0.639788,0.312107,0.132932,0.263782,0.14438,0.595965,5.162867,2.26099,4.734836,1.929914,9.491474,7.381088,1.813414,7.78093,3.965265,9.943974,0.481954,0.236559,0.421324,0.229325,1.080175,3.346805,0.497089,3.262501,2.586845,4.330183,174,False,False
132,150,500,0.75,150,0.1,30,30,0,100.0,30,3.349328,0.377063,3.362814,2.5872,3.995735,3.072253,3.628579,0.556326,11.257855,22.009255,0.350262,22.093451,21.164223,22.689381,22.009255,0.350262,0.360921,0.127108,0.316805,0.173342,0.650761,4.415246,2.097578,4.106239,1.890008,9.991481,6.971333,1.474592,7.109316,4.27504,9.798913,0.485119,0.156141,0.458542,0.264335,0.942728,3.349328,0.377063,3.362814,2.5872,3.995735,175,False,False
57,50,1000,0.25,50,0.1,30,30,0,100.0,30,3.364286,0.432415,3.402058,2.392806,4.018272,2.993652,3.717758,0.724106,12.853086,6.735586,0.136272,6.759886,6.380276,6.956413,6.735586,0.136272,0.357027,0.092938,0.356101,0.141565,0.53359,4.004218,1.762711,3.387224,1.852933,9.24518,6.44036,1.345425,6.210046,4.493005,9.123905,0.541929,0.16312,0.513249,0.291167,0.833011,3.364286,0.432415,3.402058,2.392806,4.018272,176,False,False
31,50,500,0.25,50,0.5,30,30,0,100.0,30,3.367496,0.532973,3.324361,2.423051,4.565163,2.967789,3.576506,0.608717,15.826981,3.389926,0.115418,3.397595,2.998616,3.576361,3.389926,0.115418,0.334837,0.127323,0.315301,0.132456,0.584852,4.214275,1.870572,3.629093,1.670714,8.16677,7.054035,1.40256,6.770107,5.001331,9.878199,0.498595,0.149282,0.493803,0.235327,0.806849,3.367496,0.532973,3.324361,2.423051,4.565163,177,False,False
141,150,1000,0.25,150,0.1,30,30,0,100.0,30,3.404801,0.547968,3.468083,2.269458,4.314977,2.982567,3.834629,0.852062,16.093972,44.84464,0.449729,44.860337,43.725582,45.778607,44.84464,0.449729,0.350659,0.12682,0.317613,0.175825,0.703782,4.372663,2.165249,4.478103,1.612879,9.11504,7.079825,1.350086,7.033876,4.332036,9.531411,0.492803,0.159118,0.498651,0.264335,0.954473,3.404801,0.547968,3.468083,2.269458,4.314977,178,False,False
115,150,500,0.25,150,0.5,30,30,0,100.0,30,3.40728,0.60661,3.443685,1.99757,4.56844,2.984026,3.944421,0.960395,17.803336,22.211344,0.25244,22.214459,21.557705,22.768765,22.211344,0.25244,0.294116,0.085312,0.294342,0.138931,0.440404,5.15024,2.253492,4.747585,1.954515,9.24518,7.443108,1.134873,7.26465,5.001331,9.380093,0.45003,0.135244,0.421969,0.2557,0.806849,3.40728,0.60661,3.443685,1.99757,4.56844,179,False,False
43,50,500,0.45,150,0.5,30,30,0,100.0,30,3.409652,0.722169,3.391135,2.310472,5.024674,2.734541,3.947839,1.213298,21.180141,3.339891,0.102371,3.337428,2.904256,3.522993,3.339891,0.102371,0.345284,0.155661,0.298468,0.154427,0.827464,4.001439,1.794359,4.04676,1.420308,9.609223,7.160398,1.796831,6.93997,3.742765,9.977506,0.528514,0.237011,0.485989,0.270576,1.27824,3.409652,0.722169,3.391135,2.310472,5.024674,180,False,False
48,50,500,0.75,50,0.1,30,30,0,100.0,30,3.422397,0.477011,3.304994,2.626131,4.843833,3.134258,3.721021,0.586763,13.937922,3.354696,0.086736,3.351813,3.175365,3.579464,3.354696,0.086736,0.321846,0.116986,0.308044,0.161965,0.626142,4.653464,1.958682,4.44302,1.793812,9.27675,6.855543,1.349979,6.659522,4.260244,9.699001,0.512148,0.184516,0.454407,0.292355,1.024938,3.422397,0.477011,3.304994,2.626131,4.843833,181,False,False
11,50,100,0.45,10,0.9,30,30,0,100.0,30,3.447299,0.729265,3.357217,2.407113,5.658464,2.824269,3.909981,1.085713,21.154682,0.668228,0.024221,0.672647,0.575922,0.705905,0.668228,0.024221,0.316589,0.101836,0.287348,0.130741,0.584641,4.5306,1.926616,4.245013,1.424841,9.483222,7.137015,1.375594,7.131797,4.913055,9.963339,0.494753,0.156701,0.531931,0.256849,0.806849,3.447299,0.729265,3.357217,2.407113,5.658464,182,False,False
61,50,1000,0.25,150,0.5,30,30,0,100.0,30,3.451972,0.50039,3.415846,2.809624,5.121796,3.094861,3.744511,0.64965,14.495764,6.707178,0.219484,6.752672,5.70971,7.038772,6.707178,0.219484,0.376855,0.134448,0.348038,0.166515,0.696428,3.472976,1.623487,2.88911,1.325993,9.038055,7.148408,1.789191,7.565094,4.032023,9.619103,0.540134,0.209709,0.459419,0.289997,1.116158,3.451972,0.50039,3.415846,2.809624,5.121796,183,False,False
32,50,500,0.25,50,0.9,30,30,0,100.0,30,3.468109,0.691391,3.435118,2.287282,4.696188,2.996754,3.966747,0.969992,19.935684,3.342143,0.073711,3.366619,3.12139,3.437845,3.342143,0.073711,0.345036,0.15252,0.305072,0.133442,0.883243,4.583816,2.202144,4.428529,1.356862,9.498552,7.24898,1.623413,7.237103,4.193791,9.977506,0.495371,0.204734,0.428765,0.22991,1.073915,3.468109,0.691391,3.435118,2.287282,4.696188,184,False,False
106,150,100,0.75,150,0.5,30,30,0,100.0,30,3.486204,0.474996,3.551656,2.668459,4.264384,3.055898,3.818289,0.762391,13.625021,4.361403,0.08299,4.372468,4.077145,4.512563,4.361403,0.08299,0.341686,0.134367,0.316843,0.169723,0.702653,4.902861,2.298604,4.788656,1.468192,9.32532,7.284079,1.460283,7.160678,5.079433,9.977506,0.467073,0.118901,0.441704,0.264335,0.776549,3.486204,0.474996,3.551656,2.668459,4.264384,185,False,False
102,150,100,0.75,50,0.1,30,30,0,100.0,30,3.491529,0.548295,3.402951,2.588699,4.413315,3.069609,3.986503,0.916893,15.703592,4.377244,0.074716,4.39024,4.199688,4.498137,4.377244,0.074716,0.355397,0.12138,0.316843,0.173342,0.643695,4.464633,1.96606,4.181897,1.54897,8.28597,6.96278,1.445149,6.790243,4.27504,9.977506,0.509393,0.176638,0.478664,0.264335,0.942728,3.491529,0.548295,3.402951,2.588699,4.413315,186,False,False
99,150,100,0.75,10,0.1,30,30,0,100.0,30,3.499371,0.469163,3.655691,2.668262,4.458474,3.069609,3.829233,0.759623,13.407057,4.443108,0.074357,4.447314,4.219389,4.625282,4.443108,0.074357,0.330847,0.102488,0.335735,0.141565,0.577586,4.668475,2.059151,4.418621,1.810257,9.24518,7.280863,1.398476,7.575613,4.27504,9.532129,0.49244,0.173104,0.426204,0.264335,0.942728,3.499371,0.469163,3.655691,2.668262,4.458474,187,False,False
95,150,100,0.45,50,0.9,30,30,0,100.0,30,3.510841,0.602397,3.491394,2.12134,4.835412,3.147327,3.797997,0.65067,17.158207,4.468453,0.095391,4.452455,4.216458,4.753223,4.468453,0.095391,0.312053,0.154234,0.289983,0.141565,0.828002,5.061263,2.407655,5.092139,1.414214,9.570081,7.734479,1.364017,7.878582,4.46128,9.464668,0.456416,0.148626,0.413438,0.212207,0.852874,3.510841,0.602397,3.491394,2.12134,4.835412,188,False,False
20,50,100,0.75,10,0.9,30,30,0,100.0,30,3.521172,0.497841,3.488282,2.650906,4.446271,3.085932,3.86137,0.775437,14.138497,0.667686,0.020437,0.668847,0.584012,0.718583,0.667686,0.020437,0.326121,0.134542,0.313203,0.135174,0.579393,4.344279,2.270996,4.047338,1.555733,9.588658,7.489414,1.328847,7.206619,5.587819,9.833591,0.487495,0.123643,0.461373,0.226944,0.755648,3.521172,0.497841,3.488282,2.650906,4.446271,189,False,False
62,50,1000,0.25,150,0.9,30,30,0,100.0,30,3.526309,0.737872,3.417925,2.418305,5.400866,3.055733,3.842459,0.786726,20.92478,6.631047,0.147334,6.638173,6.222884,6.909374,6.631047,0.147334,0.291339,0.095459,0.27896,0.133407,0.532444,5.008314,2.270436,4.426301,1.64642,9.970134,7.663864,1.714138,8.040271,4.513445,9.890928,0.480422,0.195403,0.425702,0.251851,1.000912,3.526309,0.737872,3.417925,2.418305,5.400866,190,False,False
100,150,100,0.75,10,0.5,30,30,0,100.0,30,3.538564,0.579466,3.525725,2.505015,5.073937,3.099145,3.903088,0.803943,16.375748,4.450958,0.068135,4.454646,4.247117,4.617456,4.450958,0.068135,0.310602,0.104055,0.292713,0.141565,0.59504,5.23561,2.215759,5.099061,1.699354,9.24518,7.426331,1.579176,7.368847,5.001331,9.977506,0.470445,0.147979,0.414933,0.247195,0.806849,3.538564,0.579466,3.525725,2.505015,5.073937,191,False,False
60,50,1000,0.25,150,0.1,30,30,0,100.0,30,3.548191,0.488863,3.578265,2.392806,4.759418,3.304527,3.874362,0.569834,13.777823,6.712969,0.110952,6.728933,6.414686,6.967287,6.712969,0.110952,0.38077,0.146422,0.348687,0.141565,0.691266,3.960526,2.031615,3.237339,1.687638,9.24518,6.391464,1.702127,5.732993,4.27504,9.977506,0.597625,0.214109,0.578442,0.291167,1.172091,3.548191,0.488863,3.578265,2.392806,4.759418,192,False,False
111,150,500,0.25,50,0.1,30,30,0,100.0,30,3.549602,0.555985,3.649965,2.534338,4.526416,2.982567,3.935363,0.952797,15.663305,22.32758,0.262313,22.402096,21.731688,22.868946,22.32758,0.262313,0.38287,0.154788,0.379635,0.181919,0.749806,4.143449,2.15381,4.038425,1.528231,9.719445,6.642756,1.371461,6.572603,4.332036,8.916671,0.55472,0.190788,0.532669,0.264335,0.954473,3.549602,0.555985,3.649965,2.534338,4.526416,193,False,False
103,150,100,0.75,50,0.5,30,30,0,100.0,30,3.556798,0.622952,3.525125,2.130743,4.652051,3.037282,4.048048,1.010766,17.514403,4.382704,0.097191,4.381183,4.094575,4.724818,4.382704,0.097191,0.342437,0.127492,0.322215,0.173342,0.679143,4.546875,1.977317,4.419645,1.669106,8.28597,7.527306,1.534399,7.69742,4.773274,9.977506,0.484269,0.167282,0.476797,0.232787,0.850629,3.556798,0.622952,3.525125,2.130743,4.652051,194,False,False
114,150,500,0.25,150,0.1,30,30,0,100.0,30,3.580515,0.569062,3.678007,2.534338,4.526416,2.993297,3.982632,0.989335,15.893296,22.35597,0.215618,22.329442,21.923826,22.777112,22.35597,0.215618,0.385711,0.152104,0.38065,0.181919,0.749806,4.002353,1.880482,4.026501,1.528231,8.28597,6.531692,1.361895,6.572603,4.211056,8.916671,0.573591,0.201754,0.555523,0.264335,1.09749,3.580515,0.569062,3.678007,2.534338,4.526416,195,False,False
10,50,100,0.45,10,0.5,30,30,0,100.0,30,3.583929,0.730141,3.600759,2.157678,5.222281,3.063964,4.041894,0.977931,20.37265,0.666656,0.036135,0.678618,0.537181,0.700197,0.666656,0.036135,0.343864,0.110837,0.327407,0.17715,0.601422,4.108997,1.839459,3.917868,1.467355,9.049757,6.755532,1.254177,6.77859,4.797582,9.977506,0.560705,0.186374,0.570198,0.242118,1.014894,3.583929,0.730141,3.600759,2.157678,5.222281,196,False,False
123,150,500,0.45,150,0.1,30,30,0,100.0,30,3.591822,0.51611,3.612033,2.753224,4.530244,3.127154,4.021282,0.894128,14.369043,22.232266,0.295189,22.268406,21.429545,22.947699,22.232266,0.295189,0.381354,0.154912,0.369939,0.149588,0.85274,4.071119,2.209361,3.606025,1.217014,8.28597,6.715431,1.359125,6.809473,4.27504,8.916671,0.558252,0.173061,0.542266,0.264335,0.942728,3.591822,0.51611,3.612033,2.753224,4.530244,197,False,False
84,150,100,0.25,50,0.1,30,30,0,100.0,30,3.605198,0.557475,3.685577,2.534338,4.526416,3.016625,3.982632,0.966007,15.463083,4.480659,0.087266,4.497924,4.201728,4.624626,4.480659,0.087266,0.388057,0.152839,0.400246,0.181919,0.749806,4.161415,2.145031,4.026501,1.528231,9.719445,6.541472,1.36551,6.572603,4.211056,8.916671,0.57102,0.203735,0.555038,0.264335,1.09749,3.605198,0.557475,3.685577,2.534338,4.526416,198,False,False
87,150,100,0.25,150,0.1,30,30,0,100.0,30,3.605198,0.557475,3.685577,2.534338,4.526416,3.016625,3.982632,0.966007,15.463083,4.488709,0.080559,4.50796,4.202591,4.650365,4.488709,0.080559,0.388057,0.152839,0.400246,0.181919,0.749806,4.161415,2.145031,4.026501,1.528231,9.719445,6.541472,1.36551,6.572603,4.211056,8.916671,0.57102,0.203735,0.555038,0.264335,1.09749,3.605198,0.557475,3.685577,2.534338,4.526416,198,False,False
90,150,100,0.45,10,0.1,30,30,0,100.0,30,3.610501,0.512246,3.628669,2.878195,4.43557,3.152031,4.015668,0.863637,14.187668,4.529863,0.084914,4.541972,4.144806,4.633669,4.529863,0.084914,0.393312,0.149942,0.348097,0.149588,0.656253,4.031086,2.197339,3.246227,1.525437,8.28597,6.727333,1.492245,6.710839,4.27504,9.977506,0.570428,0.207482,0.533108,0.264335,0.952743,3.610501,0.512246,3.628669,2.878195,4.43557,200,False,False
81,150,100,0.25,10,0.1,30,30,0,100.0,30,3.617031,0.589356,3.649965,2.534338,4.927341,3.108385,3.943969,0.835584,16.293914,4.447392,0.284772,4.558512,3.805779,4.817929,4.447392,0.284772,0.422077,0.18574,0.405558,0.181919,0.947167,3.74974,1.916314,3.927012,1.157016,8.28597,6.307034,1.349066,5.932757,4.491214,8.916671,0.601672,0.202205,0.573404,0.264335,1.043501,3.617031,0.589356,3.649965,2.534338,4.927341,201,False,False
93,150,100,0.45,50,0.1,30,30,0,100.0,30,3.624829,0.495782,3.640381,2.878195,4.530244,3.21082,4.021282,0.810462,13.677402,4.447175,0.099508,4.474368,4.07651,4.591224,4.447175,0.099508,0.382659,0.167119,0.369939,0.141565,0.85274,4.175637,2.445075,3.349705,1.217014,9.24518,6.732391,1.402371,6.922172,4.27504,9.112955,0.56279,0.17361,0.542266,0.264335,0.942728,3.624829,0.495782,3.640381,2.878195,4.530244,202,False,False
96,150,100,0.45,150,0.1,30,30,0,100.0,30,3.625906,0.495848,3.656527,2.878195,4.530244,3.21082,4.021282,0.810462,13.675147,4.469218,0.087272,4.489938,4.143637,4.572766,4.469218,0.087272,0.390459,0.162694,0.395889,0.141565,0.85274,4.133667,2.43225,3.349705,1.217014,9.24518,6.714117,1.399445,6.809473,4.27504,9.112955,0.562187,0.173836,0.542266,0.264335,0.942728,3.625906,0.495848,3.656527,2.878195,4.530244,203,False,False
94,150,100,0.45,50,0.5,30,30,0,100.0,30,3.654214,0.668038,3.655605,2.664476,5.194394,3.106602,3.855913,0.749312,18.281295,4.496158,0.103837,4.503574,4.266558,4.696813,4.496158,0.103837,0.338682,0.153936,0.294342,0.141565,0.676356,5.130907,2.425385,5.095891,1.468055,9.388158,7.251946,1.383381,7.455439,4.494495,9.48731,0.504096,0.182281,0.48366,0.264335,0.921031,3.654214,0.668038,3.655605,2.664476,5.194394,204,False,False
105,150,100,0.75,150,0.1,30,30,0,100.0,30,3.655654,0.469327,3.668214,2.878195,4.642602,3.344701,3.982658,0.637958,12.838397,4.446273,0.042526,4.451443,4.355782,4.536421,4.446273,0.042526,0.391532,0.139007,0.393725,0.173342,0.713594,4.114942,2.062396,3.384514,1.54897,8.28597,6.705499,1.452327,6.651496,4.27504,9.532129,0.571588,0.208175,0.540072,0.264335,1.018915,3.655654,0.469327,3.668214,2.878195,4.642602,205,False,False
83,150,100,0.25,10,0.9,30,30,0,100.0,30,3.657481,0.635591,3.656894,2.403909,5.445365,3.151422,3.980181,0.828758,17.37783,4.386712,0.154187,4.425802,3.84481,4.545263,4.386712,0.154187,0.364773,0.172526,0.321547,0.163982,0.887478,4.774987,2.423507,4.652566,1.180931,9.845844,7.066178,1.424594,6.927097,4.27504,9.674426,0.525371,0.207698,0.469311,0.264335,1.160176,3.657481,0.635591,3.656894,2.403909,5.445365,206,False,False
86,150,100,0.25,50,0.9,30,30,0,100.0,30,3.661539,0.605668,3.692912,2.490936,4.679126,3.110497,4.121967,1.01147,16.541349,4.445123,0.07388,4.459136,4.187873,4.525784,4.445123,0.07388,0.330916,0.142285,0.283593,0.141565,0.676356,4.862282,2.260827,4.539476,1.496113,9.24518,7.610955,1.545326,7.965202,4.27504,9.977506,0.4925,0.176493,0.453887,0.246033,0.942728,3.661539,0.605668,3.692912,2.490936,4.679126,207,False,False
42,50,500,0.45,150,0.1,30,30,0,100.0,30,3.663889,0.595694,3.817011,2.333132,4.573237,3.189466,4.008816,0.81935,16.25851,3.362641,0.078278,3.355828,3.172675,3.552159,3.362641,0.078278,0.34487,0.120055,0.311052,0.141565,0.687733,4.350774,1.864893,3.938328,2.236157,9.24518,6.455,1.414669,6.283099,4.27504,9.977506,0.587398,0.186906,0.612466,0.300267,0.942728,3.663889,0.595694,3.817011,2.333132,4.573237,208,False,False
30,50,500,0.25,50,0.1,30,30,0,100.0,30,3.665988,0.590144,3.750921,2.392806,5.118792,3.214216,3.98656,0.772344,16.097819,3.377691,0.095264,3.386448,2.929528,3.49091,3.377691,0.095264,0.385446,0.151717,0.348687,0.141565,0.718678,4.022351,1.879826,3.685736,1.581671,9.24518,6.435122,1.712704,5.860465,4.27504,9.977506,0.604962,0.221894,0.621644,0.291167,1.172091,3.665988,0.590144,3.750921,2.392806,5.118792,209,False,False
82,150,100,0.25,10,0.5,30,30,0,100.0,30,3.66782,0.599951,3.731284,2.878195,4.919465,3.141691,3.97909,0.837399,16.357148,4.373001,0.251455,4.472159,3.687352,4.571658,4.373001,0.251455,0.333939,0.128207,0.316843,0.125785,0.62968,4.777281,2.345109,4.496426,1.606452,9.24518,6.919173,1.482183,7.009945,4.0406,9.112955,0.553988,0.236988,0.487565,0.264335,1.267251,3.66782,0.599951,3.731284,2.878195,4.919465,210,False,False
98,150,100,0.45,150,0.9,30,30,0,100.0,30,3.683478,0.694855,3.702141,2.664507,5.228624,3.110952,4.14899,1.038039,18.864101,4.305144,0.141375,4.360464,3.793137,4.432851,4.305144,0.141375,0.337602,0.11173,0.316843,0.173342,0.546536,4.846543,2.106141,4.514074,1.619587,8.419928,7.254093,1.265245,7.542902,5.019658,9.453082,0.500331,0.149441,0.479924,0.264335,0.762476,3.683478,0.694855,3.702141,2.664507,5.228624,211,False,False
0,50,100,0.25,10,0.1,30,30,0,100.0,30,3.695623,0.592805,3.750921,2.392806,5.076859,3.268039,3.997543,0.729504,16.040723,0.678946,0.024808,0.686224,0.600849,0.709785,0.678946,0.024808,0.411768,0.18815,0.394182,0.141565,0.948025,3.855094,2.028474,3.268108,1.138675,9.24518,6.384491,1.763281,6.028244,4.27188,9.977506,0.625448,0.227858,0.643956,0.291167,1.028442,3.695623,0.592805,3.750921,2.392806,5.076859,212,False,False
19,50,100,0.75,10,0.5,30,30,0,100.0,30,3.720872,0.607915,3.672549,2.634679,4.949705,3.295311,4.048899,0.753588,16.337959,0.678447,0.028916,0.67412,0.592832,0.746144,0.678447,0.028916,0.426258,0.171463,0.43122,0.141565,0.792011,4.002306,2.427097,3.093038,1.31155,9.66746,6.371989,1.349615,6.360791,3.937328,9.112955,0.608821,0.234347,0.567659,0.335681,1.288726,3.720872,0.607915,3.672549,2.634679,4.949705,213,False,False
18,50,100,0.75,10,0.1,30,30,0,100.0,30,3.732884,0.811267,3.688848,2.497796,5.83314,3.105194,4.003185,0.897991,21.732971,0.67524,0.020136,0.67556,0.585454,0.706009,0.67524,0.020136,0.347962,0.207164,0.294462,0.129693,0.977347,4.895984,2.259748,5.006151,1.195729,9.24518,6.518628,1.44512,6.384226,4.124791,9.699001,0.582385,0.229496,0.509238,0.310286,1.254778,3.732884,0.811267,3.688848,2.497796,5.83314,214,False,False
12,50,100,0.45,50,0.1,30,30,0,100.0,30,3.733133,0.615401,3.877771,2.333132,4.573237,3.266791,4.156785,0.889994,16.484828,0.698658,0.041618,0.694016,0.593536,0.802492,0.698658,0.041618,0.363915,0.134652,0.329931,0.141565,0.687733,4.339034,1.700527,4.2405,2.236157,9.24518,6.314472,1.416696,5.924402,4.27504,9.977506,0.596278,0.181822,0.612466,0.312851,0.942728,3.733133,0.615401,3.877771,2.333132,4.573237,215,False,False
15,50,100,0.45,150,0.1,30,30,0,100.0,30,3.733133,0.615401,3.877771,2.333132,4.573237,3.266791,4.156785,0.889994,16.484828,0.689145,0.027768,0.692556,0.58935,0.742644,0.689145,0.027768,0.363915,0.134652,0.329931,0.141565,0.687733,4.339034,1.700527,4.2405,2.236157,9.24518,6.314472,1.416696,5.924402,4.27504,9.977506,0.596278,0.181822,0.612466,0.312851,0.942728,3.733133,0.615401,3.877771,2.333132,4.573237,215,False,False
33,50,500,0.25,150,0.1,30,30,0,100.0,30,3.733687,0.615725,3.849701,2.392806,5.118792,3.385407,4.038674,0.653267,16.49108,3.300449,0.104881,3.330914,2.876412,3.410881,3.300449,0.104881,0.387714,0.151482,0.36983,0.141565,0.718678,3.968587,1.884913,3.461693,1.581671,9.24518,6.436765,1.712834,5.860465,4.27504,9.977506,0.618863,0.22142,0.656904,0.291167,1.172091,3.733687,0.615725,3.849701,2.392806,5.118792,217,False,False
3,50,100,0.25,50,0.1,30,30,0,100.0,30,3.733687,0.615725,3.849701,2.392806,5.118792,3.385407,4.038674,0.653267,16.49108,0.678357,0.025104,0.688202,0.585094,0.702125,0.678357,0.025104,0.387714,0.151482,0.36983,0.141565,0.718678,3.968587,1.884913,3.461693,1.581671,9.24518,6.436765,1.712834,5.860465,4.27504,9.977506,0.618863,0.22142,0.656904,0.291167,1.172091,3.733687,0.615725,3.849701,2.392806,5.118792,217,False,False
6,50,100,0.25,150,0.1,30,30,0,100.0,30,3.733687,0.615725,3.849701,2.392806,5.118792,3.385407,4.038674,0.653267,16.49108,0.678075,0.027983,0.682946,0.539586,0.702304,0.678075,0.027983,0.387714,0.151482,0.36983,0.141565,0.718678,3.968587,1.884913,3.461693,1.581671,9.24518,6.436765,1.712834,5.860465,4.27504,9.977506,0.618863,0.22142,0.656904,0.291167,1.172091,3.733687,0.615725,3.849701,2.392806,5.118792,217,False,False
9,50,100,0.45,10,0.1,30,30,0,100.0,30,3.76388,0.565261,3.828139,2.333132,4.633921,3.590747,4.158827,0.56808,15.018038,0.70031,0.057497,0.689888,0.576866,0.874228,0.70031,0.057497,0.363978,0.130357,0.359859,0.141565,0.785266,4.301214,1.845157,4.26528,1.63301,9.24518,6.278683,1.387707,5.92602,4.27504,9.977506,0.613697,0.188396,0.630739,0.288105,0.942728,3.76388,0.565261,3.828139,2.333132,4.633921,220,False,False
23,50,100,0.75,50,0.9,30,30,0,100.0,30,3.777426,0.749448,3.856286,2.161745,5.10666,3.594643,4.197875,0.603232,19.840174,0.646335,0.028514,0.653864,0.550699,0.706621,0.646335,0.028514,0.301564,0.098331,0.298054,0.141565,0.579496,5.167525,2.313308,4.358612,1.38677,9.768156,7.73094,1.336719,7.864881,4.843505,9.977506,0.493039,0.174024,0.447908,0.231252,0.9405,3.777426,0.749448,3.856286,2.161745,5.10666,221,False,False
1,50,100,0.25,10,0.5,30,30,0,100.0,30,3.791174,0.606736,3.705677,2.793035,4.850459,3.279687,4.330429,1.050742,16.003905,0.684009,0.030101,0.684753,0.573801,0.784026,0.684009,0.030101,0.389126,0.175194,0.329113,0.180698,0.936906,3.972059,1.766979,3.477393,1.341542,8.131678,6.436702,1.63609,5.99042,3.707202,9.838255,0.622698,0.218959,0.592382,0.310013,1.297249,3.791174,0.606736,3.705677,2.793035,4.850459,222,False,False
91,150,100,0.45,10,0.5,30,30,0,100.0,30,3.798628,0.652591,3.852854,2.762591,5.031577,3.323615,4.387629,1.064013,17.17965,4.476399,0.074828,4.489641,4.322866,4.672711,4.476399,0.074828,0.34892,0.163998,0.299762,0.125785,0.763024,4.814599,2.449678,4.053461,1.54897,9.24518,7.086709,1.392711,7.281704,4.088757,9.112955,0.553622,0.214465,0.503345,0.264335,1.030633,3.798628,0.652591,3.852854,2.762591,5.031577,223,False,False
